type,raid_group_name,member_name,character_name,character_class,character_is_alt,character_inactive_at,character_note,sort_order,item_name,item_id,is_offspec,note,received_at,import_id,item_note,item_prio_note,item_tier,item_tier_label,created_at,updated_at
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,13,"Soul of the Dead",40382,1,,"2022-11-24 00:00:00",1669324176-66-Brittl,,,,,,"2022-11-24 21:48:02","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,14,"Staff of Restraint",40455,1,,"2022-11-24 00:00:00",1669319223-8-Brittly,,,,,,"2022-11-24 21:48:02","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,15,"Wyrmrest Band",40433,0,,"2022-11-17 00:00:00",1668713042-11-Brittl,,,,,,"2022-11-17 21:57:26","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,16,"Chains of Adoration",40071,0,,"2022-11-17 00:00:00",1668717232-49-Brittl,,,,,,"2022-11-17 21:57:26","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,17,"Sash of the Parlor",39721,0,,"2022-11-17 00:00:00",1668716663-42-Brittl,,,,,,"2022-11-17 21:57:26","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,18,"Wraps of the Persecuted",40303,0,,"2022-11-10 00:00:00",166811160240303-Brit,,,,,,"2022-11-10 22:24:03","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,19,"Illustration of the Dragon Soul",40432,0,,"2022-11-10 00:00:00",166811006740432-Brit,,,,,,"2022-11-10 22:24:03","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,20,"Mantle of Dissemination",40555,0,,"2022-11-10 00:00:00",166811690140555-Brit,,,,,,"2022-11-10 22:24:03","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,21,"Large Satchel of Spoils",43346,0,,"2022-11-10 00:00:00",166810908543346-Brit,,,,,,"2022-11-10 22:24:03","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,22,"Leggings of Mortal Arrogance",40398,0,,"2022-10-20 00:00:00",166629763040398-Brit,,,,,,"2022-10-21 08:22:41","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,23,"Forethought Talisman",40258,0,,"2022-10-13 00:00:00",166569021240258-Brit,,,,,,"2022-10-21 08:22:05","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,24,"Urn of Lost Memories",40350,0,,"2022-10-13 00:00:00",166569408640350-Brit,,,,,,"2022-10-21 08:22:05","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,25,"Gloves of Grandeur",40380,0,,"2022-10-13 00:00:00",166569303440380-Brit,,,,,,"2022-10-21 08:22:05","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,26,"Blanketing Robes of Snow",40194,0,,"2022-10-11 00:00:00",166551662140194-Brit,,,,,,"2022-10-21 08:21:13","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,27,"Legwraps of the Defeated Dragon",40376,0,,"2022-10-11 00:00:00",166551431240376-Brit,,,,,,"2022-10-21 08:21:13","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,28,"Touch of Horror",40335,0,,"2022-10-09 00:00:00",166535084140335-Brit,,,,,,"2022-10-21 08:17:28","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,29,"Serene Echoes",40236,0,,"2022-10-09 00:00:00",166535053540236-Brit,,,,,,"2022-10-21 08:17:28","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,30,"Cloak of Averted Crisis",40254,0,,"2022-10-09 00:00:00",166535064140254-Brit,,,,,,"2022-10-21 08:17:28","2023-01-22 14:15:56"
received,"Main raid",Brittlyn,Brittlyn,Priest,0,,,31,"Seized Beauty",40108,0,,"2022-10-09 00:00:00",166535060840108-Brit,,,,,,"2022-10-21 08:17:28","2023-01-22 14:15:56"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Libram of the Sacred Shield",45145,0,,"2023-03-05 00:00:00",1678044049-4-Celhean,,,,4,,"2023-03-05 21:07:30",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Mantle of the Wayward Conqueror",45656,0,,"2023-03-12 00:00:00",,,,,3,,"2023-03-12 21:12:59",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Dragonslayer's Brace",45139,0,,"2023-03-16 22:15:13",1678991598-10-Celhea,,,,3,,"2023-03-16 22:15:13",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Bronze Pendant of the Vanir",45485,0,,"2023-03-16 22:15:13",1678998737-16-Celhea,,,,2,,"2023-03-16 22:15:13",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Freya's Choker of Warding",45116,1,,"2023-03-30 00:00:00",1680200326-5-Celhean,,,,5,,"2023-03-30 20:49:41",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Sorthalis, Hammer of the Watchers",45442,0,,"2023-03-30 00:00:00",1680201540-12-Celhea,,,,2,,"2023-03-30 20:49:41",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Unfaltering Armguards",45269,1,,"2023-03-30 00:00:00",1680202684-29-Celhea,,,,4,,"2023-03-30 20:49:41",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Mechanist's Bindings",45108,1,,"2023-04-27 00:00:00",,,,,3,,"2023-04-27 20:49:39",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Legplates of the Endless Void",45594,0,,"2023-04-27 00:00:00",,,,,2,,"2023-04-27 20:49:39",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Breastplate of the Wayward Conqueror",45632,1,,"2023-04-27 00:00:00",,,,,3,,"2023-04-27 20:49:39",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Pauldrons of the Combatant",45474,1,,"2023-04-27 00:00:00",,,,,2,,"2023-04-27 20:49:39",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Titanskin Cloak",45496,0,,"2023-04-27 00:00:00",,,,,2,,"2023-04-27 20:49:39",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Breastplate of the Wayward Conqueror",45632,1,,"2023-04-27 00:00:00",,,,,3,,"2023-04-27 20:49:39",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Belt of Colossal Rage",45241,0,,"2023-05-07 00:00:00",1683483680-7-Celhean,,,,1,,"2023-05-07 21:14:51","2023-05-11 13:16:51"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Insurmountable Fervor",45193,0,,"2023-05-07 00:00:00",1683483701-8-Celhean,,,,3,,"2023-05-07 21:14:51","2023-05-11 13:16:51"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Belt of Clinging Hope",45505,0,,"2023-05-07 00:00:00",1683487795-20-Celhea,,,,4,,"2023-05-07 21:14:51","2023-05-11 13:16:51"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Heart of Iron",45158,0,,"2023-05-11 00:00:00",1683829477-0-Celhean,,,,3,,"2023-05-11 21:35:02",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Shoulderplates of the Eternal",45320,1,,"2023-05-11 00:00:00",1683832547-21-Celhea,,,,3,,"2023-05-11 21:35:02",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Crown of the Wayward Conqueror",45638,0,,"2023-05-11 00:00:00",1683835062-0-Celhean,,,,2,,"2023-05-11 21:35:02",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Gauntlets of the Wayward Conqueror",45641,0,,"2023-05-25 00:00:00",1685041176-31-Celhea,,,,3,,"2023-05-25 21:31:37",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Legplates of the Wayward Conqueror",45653,0,,"2023-05-25 00:00:00",1685041434-34-Celhea,,,,2,,"2023-05-25 21:31:37",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Drape of the Sullen Goddess",45486,0,,"2023-06-01 00:00:00",1685643864-10-Celhea,,,,2,,"2023-06-01 21:31:20",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",0,"Sanity's Bond",45530,0,,"2023-06-01 00:00:00",1685650293-38-Celhea,,,,3,,"2023-06-01 21:31:20",
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",1,"Saronite Plated Legguards",45267,0,,"2023-03-02 00:00:00",1677788622-6-Celhean,,,,3,,"2023-03-02 22:25:29","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",2,Earthshaper,45521,0,,"2023-02-26 00:00:00",1677444043-11-Celhea,,,,2,,"2023-02-26 21:48:33","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",3,"Shoulderplates of the Deconstructor",45251,0,,"2023-02-23 00:00:00",1677179714-10-Celhea,,,,3,,"2023-02-23 22:16:44","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",4,"Gauntlets of Ruthless Reprisal",45481,0,,"2023-02-23 00:00:00",1677184286-37-Celhea,,,,1,,"2023-02-23 22:16:44","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",5,"Platinum Band of the Aesir",45326,0,,"2023-02-23 00:00:00",1677182592-27-Celhea,,,,4,,"2023-02-23 22:16:44","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",6,"Fate's Clutch",45471,0,,"2023-02-16 00:00:00",1676578361-21-Celhea,,,,2,,"2023-02-16 22:02:11","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",7,"Plans: Plate Girdle of Righteousness",45090,1,,"2023-02-16 00:00:00",1676584010-32-Celhea,,,,6,,"2023-02-16 22:02:11","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",8,"Cloak of the Makers",45319,0,,"2023-02-16 00:00:00",1676577718-18-Celhea,,,,3,,"2023-02-16 22:02:11","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",9,"Vulmir, the Northern Tempest",45463,0,,"2023-02-16 00:00:00",1676578487-23-Celhea,,,,2,,"2023-02-16 22:02:11","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",10,Titanguard,45110,0,,"2023-02-16 00:00:00",1676574544-2-Celhean,,,,2,,"2023-02-16 22:02:11","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",11,"Greaves of the Stonewarder",45542,0,,"2023-02-12 00:00:00",1676235505-11-Celhea,,,,3,,"2023-02-12 22:40:12","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",12,"Necklace of Unerring Mettle",45262,0,,"2023-02-09 00:00:00",1675976844-18-Celhea,,,,3,,"2023-02-09 22:29:06","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",13,"Mimiron's Inferno Couplings",45111,0,,"2023-02-09 00:00:00",1675969845-1-Celhean,,,,3,,"2023-02-09 22:29:06","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",14,"Titanstone Pendant",45538,0,,"2023-02-02 00:00:00",1675371776-28-Celhea,,,,3,,"2023-02-02 22:14:50","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",15,"Unbreakable Chestguard",45334,1,,"2023-02-02 00:00:00",1675370889-23-Celhea,,,,3,,"2023-02-02 22:14:50","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",16,"Lifeforge Breastplate",45167,1,,"2023-02-02 00:00:00",1675366235-3-Celhean,,,,3,,"2023-02-02 22:14:50","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",17,"Crown of the Wayward Conqueror",45638,0,,"2023-01-26 00:00:00",1674770557-38-Celhea,,,,2,,"2023-01-26 22:08:29","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",18,"Razorscale Shoulderguards",45140,1,,"2023-01-26 00:00:00",1674761310-5-Celhean,,,,4,,"2023-01-26 22:08:29","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",19,"Frostplate Greaves",45452,1,,"2023-01-26 00:00:00",1674764452-24-Celhea,,,,2,,"2023-01-26 22:08:29","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",20,"Ancient Iron Heaume",45226,1,,"2023-01-26 00:00:00",1674763077-15-Celhea,,,,3,,"2023-01-26 22:08:29","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",21,"Boots of the Underdweller",45501,1,,"2023-01-24 00:00:00",1674588523-3-Celhean,,,,3,,"2023-01-24 21:17:01","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",22,"Handguards of the Enclave",45228,0,,"2023-01-22 00:00:00",1674418981-19-Celhea,,,,4,,"2023-01-24 08:44:19","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",23,"Horologist's Wristguards",45252,1,,"2023-01-22 00:00:00",1674417648-10-Celhea,,,,4,,"2023-01-24 08:44:19","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",24,"Greaves of the Rockmender",45434,1,,"2023-01-22 00:00:00",1674419091-21-Celhea,,,,3,,"2023-01-24 08:44:19","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",25,"Crown of the Lost Conqueror",40631,1,,"2023-01-19 20:46:00",1674158594-62-Celhea,,,,,,"2023-01-19 20:46:00","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",26,Ruthlessness,40075,1,,"2023-01-19 20:46:00",1674156507-25-Celhea,,,,,,"2023-01-19 20:46:00","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",27,"Last Laugh",40402,0,,"2023-01-12 22:17:41",1673553589-71-Celhea,,,,,,"2023-01-12 22:17:41","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",28,"Bracers of the Tyrant",39729,0,,"2023-01-12 22:17:41",1673550652-39-Celhea,,,,,,"2023-01-12 22:17:41","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",29,"Large Satchel of Spoils",43346,0,,"2023-01-12 22:17:41",1673556414-81-Celhea,,,,,,"2023-01-12 22:17:41","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",30,"Shield of Assimilation",39716,0,,"2023-01-12 22:17:41",1673550307-31-Celhea,,,,,,"2023-01-12 22:17:41","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",31,"Mark of Norgannon",40531,0,,"2023-01-05 21:44:10",1672953403-61-Celhea,,,,,,"2023-01-05 21:44:10","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",32,"Gauntlets of the Lost Conqueror",40628,0,,"2023-01-05 21:44:10",1672946149-4-Celhean,,,,,,"2023-01-05 21:44:10","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",33,"Wall of Terror",40400,0,,"2023-01-03 00:00:00",15888252442655718981,,,,,,"2023-01-05 18:52:09","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",34,"Boots of Healing Energies",40592,0,,"2022-12-15 00:00:00",1671134873-20-Celhea,,,,,,"2022-12-15 21:45:06","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",35,"Legplates of the Lost Conqueror",40634,0,,"2022-12-15 00:00:00",1671131764-29-Celhea,,,,,,"2022-12-15 21:45:06","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",36,"Crown of the Lost Conqueror",40631,0,,"2022-12-01 00:00:00",1669928002-10-Celhea,,,,,,"2022-12-01 22:48:29","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",37,"Footwraps of Vile Deceit",40243,1,,"2022-12-01 00:00:00",1669924761-36-Celhea,,,,,,"2022-12-01 22:48:29","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",38,"Icy Blast Amulet",40369,1,,"2022-12-01 00:00:00",1669927150-5-Celhean,,,,,,"2022-12-01 22:48:29","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",39,"Shoulderguards of the Undaunted",40414,1,,"2022-12-01 00:00:00",1669923069-14-Celhea,,,,,,"2022-12-01 22:48:29","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",40,"Legplates of Sovereignty",40589,0,,"2022-12-01 00:00:00",1669928597-17-Celhea,,,,,,"2022-12-01 22:48:29","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",41,"Forethought Talisman",40258,1,,"2022-12-01 00:00:00",1669926406-60-Celhea,,,,,,"2022-12-01 22:48:29","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",42,"Abetment Bracers",40332,1,,"2022-11-24 00:00:00",1669323710-58-Celhea,,,,,,"2022-11-24 21:48:02","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",43,"Libram of Radiance",40191,1,,"2022-11-24 00:00:00",1669322627-47-Celhea,,,,,,"2022-11-24 21:48:02","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",44,"Winter Spectacle Gloves",40564,1,,"2022-11-24 00:00:00",1669325514-76-Celhea,,,,,,"2022-11-24 21:48:02","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",45,"Ablative Chitin Girdle",39759,0,,"2022-11-24 00:00:00",1669321607-33-Celhea,,,,,,"2022-11-24 21:48:02","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",46,"Tunic of the Artifact Guardian",40588,1,,"2022-11-17 00:00:00",1668719269-75-Celhea,,,,,,"2022-11-17 21:57:26","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",47,"Eruption-Scarred Boots",40237,1,,"2022-11-17 00:00:00",1668716709-44-Celhea,,,,,,"2022-11-17 21:57:26","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",48,"Mantle of the Lost Conqueror",40637,1,,"2022-11-17 00:00:00",1668714316-17-Celhea,,,,,,"2022-11-17 21:57:26","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",49,"Cosmic Lights",40374,1,,"2022-11-17 00:00:00",1668718669-71-Celhea,,,,,,"2022-11-17 21:57:26","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",50,"Cloak of Averted Crisis",40254,1,,"2022-11-17 00:00:00",1668715848-29-Celhea,,,,,,"2022-11-17 21:57:26","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",51,"Dragon Hide Bag",43345,0,,"2022-11-17 00:00:00",1668712634-5-Celhean,,,,,,"2022-11-17 21:57:26","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",52,"Fire-Scorched Greathelm",39723,1,,"2022-11-17 00:00:00",1668717211-46-Celhea,,,,,,"2022-11-17 21:57:26","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",53,"Shoulderguards of Opportunity",40185,1,,"2022-11-17 00:00:00",1668715841-28-Celhea,,,,,,"2022-11-17 21:57:26","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",54,"Heroic Key to the Focusing Iris",44577,0,,"2022-10-27 00:00:00",166689997244577-Celh,,,,,,"2022-10-27 21:12:41","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",55,"Leggings of Fleeting Moments",40333,0,,"2022-10-27 00:00:00",166690183240333-Celh,,,,,,"2022-10-27 21:12:41","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",56,"Chestpiece of Suspicion",40319,0,,"2022-10-27 00:00:00",166689874140319-Celh,,,,,,"2022-10-27 21:12:41","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",57,"Bindings of the Hapless Prey",39764,0,,"2022-10-27 00:00:00",166690161039764-Celh,,,,,,"2022-10-27 21:12:41","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",58,"Breastplate of the Lost Conqueror",40625,0,,"2022-10-27 00:00:00",166690237540625-Celh,,,,,,"2022-10-27 21:12:41","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",59,"Gauntlets of the Disobedient",40188,0,,"2022-10-13 00:00:00",166569314640188-Celh,,,,,,"2022-10-21 08:22:05","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",60,Heritage,40069,0,,"2022-10-13 00:00:00",166569269240069-Celh,,,,,,"2022-10-21 08:22:05","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",61,"Bone-Inlaid Legguards",40363,0,,"2022-10-13 00:00:00",166569299740363-Celh,,,,,,"2022-10-21 08:22:05","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",62,"Sand-Worn Band",40107,0,,"2022-10-13 00:00:00",166569019140107-Celh,,,,,,"2022-10-21 08:22:05","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",63,"Dragon Brood Legguards",40446,0,,"2022-10-13 00:00:00",166569492440446-Celh,,,,,,"2022-10-21 08:22:05","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",64,"Chestguard of Bitter Charms",40210,0,,"2022-10-13 00:00:00",166569286540210-Celh,,,,,,"2022-10-21 08:22:05","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",65,"Fleshless Girdle",40263,0,,"2022-10-13 00:00:00",166568698340263-Celh,,,,,,"2022-10-21 08:22:05","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",66,"Girdle of Unity",40241,0,,"2022-10-09 00:00:00",166535023240241-Celh,,,,,,"2022-10-21 08:17:28","2023-03-02 22:29:16"
received,"Main raid",KristoferJ,Celheandra,Paladin,0,,"anyone in the guild can see this",67,"Hero's Surrender",40266,0,,"2022-10-09 00:00:00",166534393040266-Celh,,,,,,"2022-10-21 08:17:28","2023-03-02 22:29:16"
